sentence-index,sentence,text-index
502,"In the context of radwaste disposal, this is not critical, but for some other operations, it obviously is.",7
503,There might be alternatives to using a grid.,7
504,Very few ‘natural’ data come in grid form.,7
505,"One might buffer the ED centroids, assign populations to the resulting zones, then determine the population densities.",7
506,The choice of buffer distance would need to be the subject of some experiment.,7
507,"The use of Theissen polygons has been suggested, although the statistical properties of processes giving rise to such areas are poor surrogates for digitized ED boundaries.",7
508,"The varying size of EDs in urban and rural areas, and the discontinuous nature of the population distribution inside the larger rural EDs is also difficult to parametrize.",7
509,The selection of a raster size presents some other problems.,7
510,The authors used an IBM 4216–010 PagePrinter as an output device.,7
511,"This is a device which supports PostScript, and which has a specified resolution of 300 pixels/inch, both the vertical and horizontal direction.",7
512,"In the case study maps, 1 pixel represents a square of size 118 m.",7
513,"With a l200 dpi printer (a phototypesetter), each pixel would represent a square of size 29.5 m.",7
514,These set minimum sizes for output.,7
515,It should be noted that all the experiments thus far have used vector representations.,7
516,"It may be easier to implement it in a raster environment, but much would depend on the size of the rasters chosen to represent the areas.",7
517,Clearly this is yet another area for further research.,7
518,Conclusions,7
519,This chapter has introduced some of the issues surrounding the propagation of error in GIS and described the preliminary application of a Monte Carlo approach to assessing their effects.,7
520,"The empirical research carried out here is intended to test the feasibility of this approach, providing some general indications of what the effects might be and of one way by which they can be represented on the final output map.",7
521,In so doing it is recognized that many of the questions raised are left open for subsequent investigation and that the results are initial and tentative.,7
