word-index,word,sentence-index,text-index,POS
6,Modernism ,583,1,SUBST
7,in ,583,1,PREP
8,the ,583,1,ART
9,lineage ,583,1,SUBST
10,of ,583,1,PREP
11,Nietzsche,583,1,SUBST
12,and ,583,1,CONJ
13,as ,583,1,CONJ
14,such ,583,1,ADJ
15,at ,583,1,PREP
16,odds ,583,1,SUBST
17,with ,583,1,PREP
18,Marx  ,583,1,SUBST
19,and ,583,1,CONJ
20,Freud ,583,1,SUBST
21,as ,583,1,CONJ
22,the ,583,1,ART
23,real ,583,1,ADJ
24,motors ,583,1,SUBST
25,of ,583,1,PREP
26,that ,583,1,ADJ
27,true ,583,1,ADJ
28,radicalisation ,583,1,SUBST
29,of ,583,1,PREP
30,the ,583,1,ART
31,Enlightenment,583,1,SUBST
32,p. ,583,1,SUBST
33,120,583,1,ADJ
34,which ,583,1,PRON
35,is ,583,1,VERB
36,the ,583,1,ART
37,only ,583,1,ADJ
38,way ,583,1,SUBST
39,ahead,583,1,ADV
40,something ,583,1,PRON
41,more ,583,1,ADV
42,serious ,583,1,ADJ
43,is ,583,1,VERB
44,at ,583,1,PREP
45,stake,583,1,SUBST
1,To ,584,1,PREP
2,backtrack ,584,1,VERB
3,the ,584,1,ART
4,case ,584,1,SUBST
5,is ,584,1,VERB
6,perhaps ,584,1,ADV
7,not ,584,1,ADV
8,so ,584,1,ADV
9,monolithic ,584,1,ADJ
10,as ,584,1,CONJ
11,I ,584,1,PRON
12,have ,584,1,VERB
13,implied,584,1,VERB
14,for ,584,1,PREP
15,which ,584,1,PRON
16,we ,584,1,PRON
17,have ,584,1,VERB
18,to ,584,1,PREP
19,return ,584,1,VERB
20,to ,584,1,PREP
21,the ,584,1,ART
22,detail ,584,1,SUBST
23,of ,584,1,PREP
24,Callinicos,584,1,SUBST
25,' ,584,1,UNC
26,No,584,1,INTERJ
27,to ,584,1,PREP
28,Lukács,584,1,UNC
1,On ,585,1,PREP
2,the ,585,1,ART
3,one ,585,1,ADJ
4,hand ,585,1,SUBST
5,and ,585,1,CONJ
6,this ,585,1,ADJ
7,is ,585,1,VERB
8,a ,585,1,ART
9,point ,585,1,SUBST
10,to ,585,1,PREP
11,which ,585,1,PRON
12,I ,585,1,PRON
13,shall ,585,1,VERB
14,return ,585,1,VERB
15,there ,585,1,PRON
16,is ,585,1,VERB
17,a ,585,1,ART
18,dual ,585,1,ADJ
19,claim ,585,1,SUBST
20,against ,585,1,PREP
21,Lukács,585,1,UNC
22,' ,585,1,UNC
23,evolutionism ,585,1,SUBST
24,to ,585,1,PREP
25,the ,585,1,ART
26,effect ,585,1,SUBST
27,that ,585,1,CONJ
28,different ,585,1,ADJ
29,levels ,585,1,SUBST
30,of ,585,1,PREP
31,a ,585,1,ART
32,social ,585,1,ADJ
33,formation ,585,1,SUBST
34,are ,585,1,VERB
35,relatively ,585,1,ADV
36,autonomous,585,1,ADJ
37,crudely,585,1,ADV
38,if ,585,1,CONJ
39,bourgeois ,585,1,ADJ
40,society ,585,1,SUBST
41,is ,585,1,VERB
42,decadent ,585,1,ADJ
43,this ,585,1,ADJ
44,does ,585,1,VERB
45,not ,585,1,ADV
46,necessarily ,585,1,ADV
47,mean,585,1,VERB
48,as ,585,1,CONJ
49,Lukács ,585,1,UNC
50,thought ,585,1,VERB
51,it ,585,1,PRON
52,did,585,1,VERB
53,that ,585,1,CONJ
54,its ,585,1,PRON
55,art ,585,1,SUBST
56,is ,585,1,VERB
57,too,585,1,ADV
58,and ,585,1,CONJ
59,the ,585,1,ART
60,possibility ,585,1,SUBST
61,of ,585,1,PREP
62,being ,585,1,VERB
63,able ,585,1,ADJ
64,to ,585,1,PREP
65,pass ,585,1,VERB
66,a ,585,1,ART
67,positive ,585,1,ADJ
68,aesthetic ,585,1,ADJ
69,judgement,585,1,SUBST
70,upon ,585,1,PREP
71,a ,585,1,ART
72,particular ,585,1,ADJ
73,work ,585,1,SUBST
74,however ,585,1,ADV
75,questionable ,585,1,ADJ
76,the ,585,1,ART
77,general ,585,1,ADJ
78,category ,585,1,SUBST
79,under ,585,1,PREP
80,which ,585,1,PRON
81,it ,585,1,PRON
82,has ,585,1,VERB
83,been ,585,1,VERB
84,produced ,585,1,VERB
85,a ,585,1,ART
86,position ,585,1,SUBST
87,related ,585,1,VERB
88,to ,585,1,PREP
89,Brecht,585,1,SUBST
90,'s ,585,1,UNC
91,polemic ,585,1,SUBST
92,against ,585,1,PREP
93,Lukács,585,1,UNC
1,More ,586,1,ADV
2,empirically ,586,1,ADV
3,however,586,1,ADV
4,on ,586,1,PREP
5,the ,586,1,ART
6,other ,586,1,ADJ
7,hand,586,1,SUBST
8,and ,586,1,CONJ
9,drawing ,586,1,VERB
10,upon ,586,1,PREP
11,the ,586,1,ART
12,work ,586,1,SUBST
13,of ,586,1,PREP
14,Peter ,586,1,SUBST
15,Bürger,586,1,UNC
16,Callinicos ,586,1,SUBST
17,accepts ,586,1,VERB
18,the ,586,1,ART
19,case ,586,1,SUBST
20,for ,586,1,PREP
21,Modernism ,586,1,SUBST
22,having ,586,1,VERB
23,contained ,586,1,VERB
24,a ,586,1,ART
25,critical ,586,1,ADJ
26,moment ,586,1,SUBST
27,a ,586,1,ART
28,protest ,586,1,SUBST
29,against ,586,1,PREP
30,the ,586,1,ART
31,capitalist ,586,1,ADJ
32,society ,586,1,SUBST
33,to ,586,1,PREP
34,which ,586,1,PRON
35,it ,586,1,PRON
36,is ,586,1,VERB
37,in ,586,1,PREP
38,complex ,586,1,ADJ
39,ways ,586,1,SUBST
40,related,586,1,VERB
41,p. ,586,1,SUBST
42,53,586,1,ADJ
1,This ,587,1,ADJ
2,is ,587,1,VERB
3,principally ,587,1,ADV
4,indexed ,587,1,VERB
5,to ,587,1,PREP
6,the ,587,1,ART
7,claimed ,587,1,ADJ
8,historical ,587,1,ADJ
9,transformation ,587,1,SUBST
10,of ,587,1,PREP
11,Modernism ,587,1,SUBST
12,into ,587,1,PREP
13,a ,587,1,ART
14,series ,587,1,SUBST
15,of ,587,1,PREP
16,engaged ,587,1,ADJ
17,avant-gardes ,587,1,SUBST
18,dedicated ,587,1,VERB
19,not ,587,1,ADV
20,to ,587,1,PREP
21,the ,587,1,ART
22,aestheticisation ,587,1,SUBST
23,of ,587,1,PREP
24,life,587,1,SUBST
25,but ,587,1,CONJ
26,to ,587,1,PREP
27,the ,587,1,ART
28,integration ,587,1,SUBST
29,of ,587,1,PREP
30,art ,587,1,SUBST
31,into ,587,1,PREP
32,life,587,1,SUBST
1,As ,588,1,CONJ
2,Bürger ,588,1,UNC
3,has ,588,1,VERB
4,it,588,1,PRON
5,Aestheticism ,588,1,SUBST
6,had ,588,1,VERB
7,made ,588,1,VERB
8,the ,588,1,ART
9,distance ,588,1,SUBST
10,from ,588,1,PREP
11,the ,588,1,ART
12,praxis ,588,1,SUBST
13,of ,588,1,PREP
14,life ,588,1,SUBST
15,the ,588,1,ART
16,content ,588,1,SUBST
17,of ,588,1,PREP
18,works,588,1,SUBST
1,The ,589,1,ART
2,business ,589,1,SUBST
3,of ,589,1,PREP
4,the ,589,1,ART
5,new ,589,1,ADJ
6,configuration ,589,1,SUBST
7,was ,589,1,VERB
8,different,589,1,ADJ
9,art ,589,1,SUBST
10,transferred ,589,1,VERB
11,to ,589,1,PREP
12,the ,589,1,ART
13,praxis ,589,1,SUBST
14,of ,589,1,PREP
15,life,589,1,SUBST
16,not ,589,1,ADV
17,however ,589,1,ADV
18,to ,589,1,PREP
19,integrate ,589,1,VERB
20,art ,589,1,SUBST
21,into ,589,1,PREP
22,this ,589,1,ADJ
23,praxis,589,1,SUBST
24,but ,589,1,CONJ
25,the ,589,1,ART
26,attempt ,589,1,SUBST
27,to ,589,1,PREP
28,organise ,589,1,VERB
29,a ,589,1,ART
30,new ,589,1,ADJ
31,life ,589,1,SUBST
32,praxis ,589,1,SUBST
33,from ,589,1,PREP
34,a ,589,1,ART
35,basis ,589,1,SUBST
36,in ,589,1,PREP
37,art,589,1,SUBST
38,cited ,589,1,VERB
39,p. ,589,1,SUBST
40,54,589,1,ADJ
1,The ,590,1,ART
2,avant-garde,590,1,SUBST
3,here ,590,1,ADV
4,means,590,1,VERB
5,constructivism,590,1,SUBST
6,surrealism ,590,1,SUBST
7,and ,590,1,CONJ
8,a ,590,1,ART
9,range ,590,1,SUBST
10,of ,590,1,PREP
11,Weimar ,590,1,SUBST
12,practices ,590,1,SUBST
13,grouped ,590,1,VERB
14,by ,590,1,PREP
15,Callinicos ,590,1,SUBST
16,somewhat ,590,1,ADV
17,misleadingly ,590,1,ADV
18,under ,590,1,PREP
19,the ,590,1,ART
20,label ,590,1,SUBST
21,Neue ,590,1,SUBST
22,Sachlichkeit,590,1,SUBST
1,Just ,591,1,ADV
2,how ,591,1,ADV
3,remote ,591,1,ADJ
4,this ,591,1,ADJ
5,stance ,591,1,SUBST
6,in ,591,1,PREP
7,fact ,591,1,SUBST
8,is ,591,1,VERB
9,from ,591,1,PREP
10,the ,591,1,ART
11,aesthetic ,591,1,ADJ
12,is ,591,1,VERB
13,a ,591,1,ART
14,matter ,591,1,SUBST
15,for ,591,1,PREP
16,further ,591,1,ADJ
17,debate,591,1,SUBST
18,but ,591,1,CONJ
19,it ,591,1,PRON
20,is ,591,1,VERB
21,perhaps ,591,1,ADV
22,worth ,591,1,PREP
23,interpolating ,591,1,VERB
24,that ,591,1,CONJ
25,the ,591,1,ART
26,implied ,591,1,ADJ
27,valorisation ,591,1,SUBST
28,of ,591,1,PREP
29,the ,591,1,ART
30,products ,591,1,SUBST
31,of ,591,1,PREP
32,these ,591,1,ADJ
33,engaged ,591,1,ADJ
34,avant-gardes ,591,1,SUBST
35,as ,591,1,PREP
36,a ,591,1,ART
37,function ,591,1,SUBST
38,of ,591,1,PREP
39,their ,591,1,PRON
40,engagement ,591,1,SUBST
41,is ,591,1,VERB
42,defeasible,591,1,ADJ
1,Contra ,592,1,SUBST
2,Buchloh ,592,1,SUBST
1,Callinicos,593,1,SUBST
2,there ,593,1,PRON
3,is ,593,1,VERB
4,nothing ,593,1,PRON
5,as ,593,1,ADV
6,far ,593,1,ADV
7,as ,593,1,CONJ
8,art ,593,1,SUBST
9,as ,593,1,CONJ
10,distinct ,593,1,ADJ
11,from ,593,1,PREP
12,culture ,593,1,SUBST
13,or ,593,1,CONJ
14,politics,593,1,SUBST
15,is ,593,1,VERB
16,concerned ,593,1,ADJ
17,which ,593,1,PRON
18,will ,593,1,VERB
19,privilege ,593,1,VERB
20,a ,593,1,ART
21,Tatlin ,593,1,SUBST
22,made ,593,1,VERB
23,in ,593,1,PREP
24,revolutionary ,593,1,ADJ
25,Petrograd ,593,1,SUBST
26,from ,593,1,PREP
27,a ,593,1,ART
28,Matisse ,593,1,SUBST
29,painted ,593,1,VERB
30,in ,593,1,PREP
31,a ,593,1,ART
32,hotel ,593,1,SUBST
33,bedroom ,593,1,SUBST
34,on ,593,1,PREP
35,the ,593,1,ART
36,Riviera ,593,1,SUBST
37,Benjamin ,593,1,SUBST
38,on ,593,1,PREP
39,technique ,593,1,SUBST
40,notwithstanding ,593,1,PREP
41,do,593,1,VERB
42,n't ,593,1,ADV
43,forget,593,1,VERB
44,Benjamin ,593,1,SUBST
45,owned ,593,1,VERB
46,a ,593,1,ART
47,Klee,593,1,SUBST
1,Be ,594,1,VERB
2,that ,594,1,ADJ
3,as ,594,1,CONJ
4,it ,594,1,PRON
5,may,594,1,VERB
6,these ,594,1,ADJ
7,avant-gardes ,594,1,SUBST
8,are ,594,1,VERB
9,held ,594,1,VERB
10,to ,594,1,PREP
11,have ,594,1,VERB
12,a ,594,1,ART
13,distinctive ,594,1,ADJ
14,character,594,1,SUBST
15,which ,594,1,PRON
16,resides ,594,1,VERB
17,in ,594,1,PREP
18,their ,594,1,PRON
19,seeking ,594,1,VERB
20,to ,594,1,PREP
21,abolish ,594,1,VERB
22,the ,594,1,ART
23,separation ,594,1,SUBST
24,between ,594,1,PREP
25,art ,594,1,SUBST
26,and ,594,1,CONJ
27,life,594,1,SUBST
1,For ,595,1,PREP
2,Callinicos ,595,1,SUBST
3,this ,595,1,ADJ
4,is ,595,1,VERB
5,unquestionable,595,1,ADJ
6,as ,595,1,CONJ
7,is ,595,1,VERB
8,the ,595,1,ART
9,fact ,595,1,SUBST
10,that ,595,1,CONJ
11,the ,595,1,ART
12,shift ,595,1,SUBST
13,is ,595,1,VERB
14,enabled ,595,1,VERB
15,by ,595,1,PREP
16,the ,595,1,ART
17,Bolshevik ,595,1,ADJ
18,revolution ,595,1,SUBST
19,of ,595,1,PREP
20,1917,595,1,ADJ
1,These ,596,1,ADJ
2,arguments ,596,1,SUBST
3,owe ,596,1,VERB
4,much ,596,1,ADV
5,to ,596,1,PREP
6,Perry ,596,1,SUBST
7,Anderson,596,1,SUBST
8,'s ,596,1,UNC
9,location ,596,1,SUBST
10,of ,596,1,PREP
11,the ,596,1,ART
12,tripartite ,596,1,ADJ
13,enabling ,596,1,ADJ
14,conditions ,596,1,SUBST
15,of ,596,1,PREP
16,the ,596,1,ART
17,Modern ,596,1,ADJ
18,movement ,596,1,SUBST
19,as,596,1,PREP
20,a ,596,1,ART
21,decrepit ,596,1,ADJ
22,academicism,596,1,SUBST
23,the ,596,1,ART
24,presence ,596,1,SUBST
25,of ,596,1,PREP
26,new ,596,1,ADJ
27,technologies,596,1,SUBST
28,and ,596,1,CONJ
29,the ,596,1,ART
30,imaginative ,596,1,ADJ
31,proximity ,596,1,SUBST
32,of ,596,1,PREP
33,social ,596,1,ADJ
34,revolution,596,1,SUBST
1,For ,597,1,PREP
2,Callinicos ,597,1,SUBST
3,it ,597,1,PRON
4,is ,597,1,VERB
5,October ,597,1,SUBST
6,which ,597,1,PRON
7,made ,597,1,VERB
8,the ,597,1,ART
9,vision ,597,1,SUBST
10,of ,597,1,PREP
11,social ,597,1,ADJ
12,transformation ,597,1,SUBST
13,concrete,597,1,SUBST
1,The ,598,1,ART
2,downside ,598,1,SUBST
3,of ,598,1,PREP
4,this,598,1,ADJ
5,so ,598,1,ADV
6,to ,598,1,PREP
7,speak,598,1,VERB
8,is ,598,1,VERB
9,that ,598,1,CONJ
10,the ,598,1,ART
11,defeat ,598,1,SUBST
12,of ,598,1,PREP
13,October,598,1,SUBST
14,'s ,598,1,UNC
15,aspirations ,598,1,SUBST
16,also ,598,1,ADV
17,marks ,598,1,VERB
18,the ,598,1,ART
19,avant-garde,598,1,SUBST
20,'s ,598,1,UNC
21,defeat,598,1,SUBST
1,Between ,599,1,PREP
2,them ,599,1,PRON
3,Stalinism ,599,1,SUBST
4,and ,599,1,CONJ
5,Nazism ,599,1,SUBST
6,destroyed ,599,1,VERB
7,the ,599,1,ART
1,The ,600,1,ART
2,political ,600,1,ADJ
3,defeats ,600,1,SUBST
4,of ,600,1,PREP
5,the ,600,1,ART
6,1930s ,600,1,ADJ
7,shipwreck,600,1,SUBST
8,the ,600,1,ART
9,avant-garde,600,1,SUBST
10,and ,600,1,CONJ
11,furthermore,600,1,ADV
12,through ,600,1,PREP
13,a ,600,1,ART
14,kind ,600,1,SUBST
15,of ,600,1,PREP
16,extension ,600,1,SUBST
17,since ,600,1,CONJ
18,one ,600,1,PRON
19,assumes ,600,1,VERB
20,Anderson,600,1,SUBST
21,'s ,600,1,UNC
22,tripartite ,600,1,ADJ
23,conjuncture ,600,1,SUBST
24,fuelled ,600,1,VERB
25,even ,600,1,ADV
26,those ,600,1,ADJ
27,Modernist ,600,1,ADJ
28,forms ,600,1,SUBST
29,which ,600,1,PRON
30,did ,600,1,VERB
31,not ,600,1,ADV
32,quite ,600,1,ADV
33,take ,600,1,VERB
34,the ,600,1,ART
35,transformatory ,600,1,ADJ
36,step ,600,1,SUBST
37,into ,600,1,PREP
38,engaged ,600,1,ADJ
39,avant-gardism,600,1,SUBST
40,come ,600,1,VERB
41,to ,600,1,PREP
42,determine ,600,1,VERB
43,the ,600,1,ART
44,more ,600,1,ADV
45,general ,600,1,ADJ
46,exhaustion ,600,1,SUBST
47,of ,600,1,PREP
48,Modernism,600,1,SUBST
1,The ,601,1,ART
2,end ,601,1,SUBST
3,of ,601,1,PREP
4,the ,601,1,ART
5,Second ,601,1,ADJ
6,World ,601,1,SUBST
7,War ,601,1,SUBST
8,is ,601,1,VERB
9,marked ,601,1,VERB
10,by ,601,1,PREP
11,the ,601,1,ART
12,incipient ,601,1,ADJ
13,commodification ,601,1,SUBST
14,of ,601,1,PREP
15,social ,601,1,ADJ
16,life,601,1,SUBST
17,and ,601,1,CONJ
18,as ,601,1,PREP
19,such ,601,1,ADJ
20,the ,601,1,ART
21,disintegration ,601,1,SUBST
22,of ,601,1,PREP
23,the ,601,1,ART
24,Modernist ,601,1,ADJ
25,conjuncture,601,1,SUBST
26,pp. ,601,1,SUBST
27,60 ,601,1,ADJ
28,1,601,1,ADJ
1,The ,602,1,ART
2,problem ,602,1,SUBST
3,then ,602,1,ADV
4,begins ,602,1,VERB
5,to ,602,1,PREP
6,stand ,602,1,VERB
7,clear ,602,1,ADJ
8,and ,602,1,CONJ
9,I ,602,1,PRON
10,shall ,602,1,VERB
11,now ,602,1,ADV
12,have ,602,1,VERB
13,to ,602,1,PREP
14,be ,602,1,VERB
15,brief ,602,1,ADJ
16,and ,602,1,CONJ
17,schematic,602,1,ADJ
1,Callinicos ,603,1,SUBST
2,drives ,603,1,VERB
3,a ,603,1,ART
4,coach ,603,1,SUBST
5,and ,603,1,CONJ
6,horses ,603,1,SUBST
7,through ,603,1,PREP
8,postmodernism,603,1,SUBST
9,well ,603,1,ADV
10,and ,603,1,CONJ
11,good,603,1,ADJ
1,But ,604,1,CONJ
2,the ,604,1,ART
3,roads ,604,1,SUBST
4,on ,604,1,PREP
5,which ,604,1,PRON
6,he ,604,1,PRON
7,drives ,604,1,VERB
8,it ,604,1,PRON
9,also ,604,1,ADV
10,go ,604,1,VERB
11,through ,604,1,PREP
12,most ,604,1,ADJ
13,of ,604,1,PREP
14,the ,604,1,ART
15,art ,604,1,SUBST
16,produced ,604,1,VERB
17,in ,604,1,PREP
18,the ,604,1,ART
19,last ,604,1,ADJ
20,half ,604,1,ADJ
21,century ,604,1,SUBST
22,shall ,604,1,VERB
23,we ,604,1,PRON
24,say ,604,1,VERB
25,for ,604,1,PREP
26,the ,604,1,ART
27,sake ,604,1,SUBST
28,of ,604,1,PREP
29,convenience,604,1,SUBST
30,since ,604,1,CONJ
31,the ,604,1,ART
32,death ,604,1,SUBST
33,of ,604,1,PREP
34,Trotsky,604,1,SUBST
35,or ,604,1,CONJ
36,in ,604,1,PREP
37,a ,604,1,ART
38,more ,604,1,ADV
39,apt ,604,1,ADJ
40,frame ,604,1,SUBST
41,of ,604,1,PREP
42,reference,604,1,SUBST
43,since ,604,1,PREP
1,I ,605,1,PRON
2,will ,605,1,VERB
3,simply ,605,1,ADV
4,have ,605,1,VERB
5,to ,605,1,PREP
6,state ,605,1,VERB
7,the ,605,1,ART
8,case ,605,1,SUBST
9,dogmatically,605,1,ADV
10,but,605,1,CONJ
11,this ,605,1,ADJ
12,is ,605,1,VERB
13,untenable,605,1,ADJ
1,All ,606,1,ADJ
2,of ,606,1,PREP
3,Callinicos,606,1,SUBST
4,' ,606,1,UNC
5,philosophical ,606,1,ADJ
6,sophistication ,606,1,SUBST
7,and ,606,1,CONJ
8,matchless ,606,1,ADJ
9,political ,606,1,ADJ
10,experience ,606,1,SUBST
11,evaporate ,606,1,VERB
12,in ,606,1,PREP
13,the ,606,1,ART
14,face ,606,1,SUBST
15,of ,606,1,PREP
16,the ,606,1,ART
17,art ,606,1,SUBST
18,of ,606,1,PREP
19,his ,606,1,PRON
20,own ,606,1,ADJ
21,lifetime,606,1,SUBST
1,the ,607,1,ART
2,fact ,607,1,SUBST
3,that ,607,1,CONJ
4,he ,607,1,PRON
5,does,607,1,VERB
6,n't ,607,1,ADV
7,actually ,607,1,ADV
8,discuss ,607,1,VERB
9,it ,607,1,PRON
10,in ,607,1,PREP
11,any ,607,1,ADJ
12,detail,607,1,SUBST
13,there ,607,1,PRON
14,is ,607,1,VERB
15,little ,607,1,ADJ
16,more ,607,1,ADJ
17,than ,607,1,CONJ
18,a ,607,1,ART
19,disappointed ,607,1,ADJ
20,huffing ,607,1,SUBST
21,and ,607,1,CONJ
22,puffing ,607,1,ADJ
23,at ,607,1,PREP
24,the ,607,1,ART
25,exhaustion ,607,1,SUBST
26,of ,607,1,PREP
27,the ,607,1,ART
28,avant-garde,607,1,SUBST
29,'s ,607,1,UNC
30,shock ,607,1,SUBST
31,value ,607,1,SUBST
32,backed ,607,1,VERB
33,up ,607,1,ADV
34,by ,607,1,PREP
35,a ,607,1,ART
36,particularly ,607,1,ADV
37,crass ,607,1,ADJ
38,quotation ,607,1,SUBST
39,from ,607,1,PREP
40,Peter ,607,1,SUBST
41,Bürger ,607,1,UNC
42,about ,607,1,PREP
43,Duchamp,607,1,SUBST
44,'s ,607,1,UNC
45,readymades,607,1,SUBST
46,and ,607,1,CONJ
47,some ,607,1,ADJ
48,utterly ,607,1,ADV
49,routine ,607,1,SUBST
50,panting ,607,1,VERB
51,over ,607,1,PREP
52,the ,607,1,ART
53,outlandish ,607,1,ADJ
54,prices ,607,1,SUBST
55,being ,607,1,VERB
56,currently ,607,1,ADV
57,paid ,607,1,VERB
58,for ,607,1,PREP
59,Van ,607,1,SUBST
60,Goghs ,607,1,SUBST
61,plus ,607,1,PREP
62,a ,607,1,ART
63,quotation ,607,1,SUBST
64,from ,607,1,PREP
65,a ,607,1,ART
66,sub-Warholian ,607,1,ADJ
67,Manhattan ,607,1,SUBST
68,artist,607,1,SUBST
69,answering ,607,1,VERB
70,an ,607,1,ART
71,art ,607,1,SUBST
72,magazine ,607,1,SUBST
73,questionnaire ,607,1,SUBST
74,with ,607,1,PREP
75,a ,607,1,ART
76,few ,607,1,ADJ
77,smart ,607,1,ADJ
78,remarks ,607,1,SUBST
79,about ,607,1,PREP
80,business ,607,1,SUBST
81,and ,607,1,CONJ
82,producing ,607,1,VERB
83,art ,607,1,SUBST
84,for ,607,1,PREP
85,the ,607,1,ART
86,market,607,1,SUBST
1,this ,608,1,ADJ
2,were ,608,1,VERB
3,adequate ,608,1,ADJ
4,to ,608,1,PREP
5,underwrite ,608,1,VERB
6,a ,608,1,ART
7,claim ,608,1,SUBST
8,for ,608,1,PREP
9,the ,608,1,ART
10,avant-garde,608,1,SUBST
11,'s ,608,1,UNC
12,loss ,608,1,SUBST
13,of ,608,1,PREP
14,critical ,608,1,ADJ
15,virtue,608,1,SUBST
1,In ,609,1,PREP
2,an ,609,1,ART
3,extraordinary ,609,1,ADJ
4,passage ,609,1,SUBST
5,towards ,609,1,PREP
6,the ,609,1,ART
7,end ,609,1,SUBST
8,of ,609,1,PREP
9,the ,609,1,ART
10,book,609,1,SUBST
11,amplified ,609,1,VERB
12,in ,609,1,PREP
13,discussion ,609,1,SUBST
14,at ,609,1,PREP
15,Marxism ,609,1,SUBST
16,90 ,609,1,ADJ
17,in ,609,1,PREP
18,a ,609,1,ART
19,debate ,609,1,SUBST
20,specifically ,609,1,ADV
21,convened ,609,1,VERB
22,to ,609,1,PREP
23,discuss ,609,1,VERB
24,Modernism ,609,1,SUBST
25,and ,609,1,CONJ
26,Postmodernism,609,1,SUBST
27,Callinicos ,609,1,SUBST
28,described ,609,1,VERB
29,his ,609,1,PRON
30,experience ,609,1,SUBST
31,of ,609,1,PREP
32,walking ,609,1,VERB
33,around ,609,1,ADV
34,an ,609,1,ART
35,art ,609,1,SUBST
36,gallery,609,1,SUBST
37,I ,609,1,PRON
38,have ,609,1,VERB
39,often ,609,1,ADV
40,been ,609,1,VERB
41,struck ,609,1,VERB
42,by ,609,1,PREP
43,the ,609,1,ART
44,tedium ,609,1,SUBST
45,that ,609,1,CONJ
46,overcomes ,609,1,VERB
47,one ,609,1,PRON
48,while ,609,1,CONJ
49,walking ,609,1,VERB
50,through ,609,1,PREP
51,a ,609,1,ART
52,gallery ,609,1,SUBST
53,of ,609,1,PREP
54,twentieth-century ,609,1,ADJ
55,painting ,609,1,SUBST
56,arranged ,609,1,VERB
57,in ,609,1,PREP
58,chronological ,609,1,ADJ
59,order ,609,1,SUBST
60,as ,609,1,CONJ
61,one ,609,1,PRON
62,moves ,609,1,VERB
63,from ,609,1,PREP
64,the ,609,1,ART
65,excitement ,609,1,SUBST
66,of ,609,1,PREP
67,the ,609,1,ART
68,early ,609,1,ADJ
69,part ,609,1,SUBST
70,of ,609,1,PREP
71,the ,609,1,ART
72,century ,609,1,SUBST
73,to ,609,1,PREP
74,the ,609,1,ART
75,desperate ,609,1,ADJ
76,and ,609,1,CONJ
77,all ,609,1,ADV
78,too ,609,1,ADV
79,frequently ,609,1,ADV
80,sterile ,609,1,ADJ
81,iconoclasm ,609,1,SUBST
82,of ,609,1,PREP
83,recent ,609,1,ADJ
84,artists,609,1,SUBST
85,' ,609,1,UNC
86,p. ,609,1,SUBST
87,161,609,1,ADJ
1,The ,610,1,ART
2,specifics ,610,1,SUBST
3,are,610,1,VERB
4,n't ,610,1,ADV
5,clear,610,1,ADJ
6,but ,610,1,CONJ
7,the ,610,1,ART
8,contextual ,610,1,ADJ
9,indications ,610,1,SUBST
10,are ,610,1,VERB
11,that ,610,1,CONJ
12,this ,610,1,ADJ
13,would ,610,1,VERB
14,include ,610,1,VERB
15,American ,610,1,ADJ
16,art ,610,1,SUBST
17,from ,610,1,PREP
18,say,610,1,SUBST
19,Pollock ,610,1,SUBST
20,to ,610,1,PREP
21,André,610,1,UNC
22,not ,610,1,ADV
23,to ,610,1,PREP
24,mention ,610,1,VERB
25,a ,610,1,ART
26,range ,610,1,SUBST
27,of ,610,1,PREP
28,contemporary ,610,1,ADJ
29,work ,610,1,SUBST
30,on ,610,1,PREP
31,commodification ,610,1,SUBST
32,stemming ,610,1,VERB
33,from ,610,1,PREP
34,Warhol,610,1,SUBST
1,All ,611,1,ADJ
2,of ,611,1,PREP
3,which ,611,1,PRON
4,says ,611,1,VERB
5,more ,611,1,ADV
6,about ,611,1,PREP
7,Callinicos,611,1,SUBST
8,and ,611,1,CONJ
9,the ,611,1,ART
10,limits ,611,1,SUBST
11,on ,611,1,PREP
12,his ,611,1,PRON
13,knowledge ,611,1,SUBST
14,and ,611,1,CONJ
15,interests,611,1,SUBST
16,than ,611,1,CONJ
17,it ,611,1,PRON
18,does ,611,1,VERB
19,about ,611,1,PREP
20,the ,611,1,ART
21,work,611,1,SUBST
1,Whither ,612,1,ADV
2,Brecht ,612,1,SUBST
3,now,612,1,ADV
4,on ,612,1,PREP
5,the ,612,1,ART
6,lure ,612,1,SUBST
7,of ,612,1,PREP
8,the ,612,1,ART
9,good ,612,1,ADJ
10,old ,612,1,ADJ
11,days,612,1,SUBST
12,not ,612,1,ADV
13,to ,612,1,PREP
14,mention ,612,1,VERB
15,the ,612,1,ART
16,nostalgia ,612,1,SUBST
17,laid ,612,1,VERB
18,at ,612,1,PREP
19,the ,612,1,ART
20,door ,612,1,SUBST
21,of ,612,1,PREP
22,romantic ,612,1,ADJ
23,anti-capitalism,612,1,SUBST
1,I ,613,1,PRON
2,shall ,613,1,VERB
3,conclude ,613,1,VERB
4,briefly,613,1,ADV
1,The ,614,1,ART
2,point ,614,1,SUBST
3,is ,614,1,VERB
4,I ,614,1,PRON
5,think ,614,1,VERB
6,that ,614,1,CONJ
7,the ,614,1,ART
8,argument ,614,1,SUBST
9,from ,614,1,PREP
10,here ,614,1,ADV
11,can ,614,1,VERB
12,go ,614,1,VERB
13,two ,614,1,ADJ
14,ways,614,1,SUBST
1,The ,615,1,ART
2,first ,615,1,ADJ
3,response ,615,1,SUBST
4,is ,615,1,VERB
5,that ,615,1,CONJ
