sentence-index,sentence,text-index
53,"Whatever the justifications for introducing this policy, it serves to underline the fact that sentencing in murder cases is enacted without each case being considered individually, after hearing representations from the offender's counsel, and without a sentence announced in court and appeal.",2
54,", the executive takes decisions to release some murderers after only a few years and to keep others in prison for extremely long periods.",2
55,"Should those decisions not be taken by the courts, in  the same way as other sentencing decisions?",2
56,The answer sometimes given is that murderers should be treated differently because they are particularly dangerous: anyone who chooses to kill once can choose to kill again.,2
57,"But this argument will seem less persuasive when we have discussed cases of manslaughter diminished responsibility: where a murder is reduced to manslaughter, the judge has a wide sentencing discretion and may, the facts of the case, select a determinate prison sentence, a hospital order, or life imprisonment.",2
58,"Those who kill and are convicted of manslaughter diminished responsibility are no less dangerous than those convicted of murder, and yet the judge has sentencing discretion in one case and not in the other.",2
59,Considerations of this kind have led the House of Lords Select Committee on Murder and Life Imprisonment to recommend the abolition of the mandatory sentence for murder.,2
60,"In its place would be a sentencing discretion, which judges would use, in many cases, to mark the relative heinousness of the murder by a determinate prison sentence.",2
61,"In cases where life imprisonment was thought to be the appropriate sentence, the trial judge would still specify — in open court — the number of years to be spent in prison, taking the gravity of the offence into account, and release would be determined by a judicial tribunal.",2
62,Such a reform would bring improvements in natural justice without loss of public protection.,2
63,(b) Degrees of Homicide,2
64,"English criminal law has two degrees of homicide, murder and manslaughter.",2
65,"Many American jurisdictions have three degrees of murder — first-degree murder, requiring premeditation, and second- and third-degree murder, covering lesser shades of culpability.",2
66,"In England there has been a proposal that we should do away with all these distinctions, leaving a single offence of criminal homicide.",2
67,"That proposal, if implemented, would shift almost all the decision-making in homicide cases from the trial to the sentencing stage: the  only issue of any consequence in most cases would be the sentence to be imposed, and all the distinctions now drawn at the stage of criminal liability would be reflected in the sentence alone.",2
